gameId,gameDate,personId,teamTricode,priorGames,finishing,shooting,playmaking,defense,rebounding,physical
22500658,2026-01-26,1628386,CLE,118,90.41666666666667,28.81086142322097,34.94972067039106,58.66666666666667,93.88888888888889,27.4
22500671,2026-01-28,1628386,CLE,119,90.79059829059828,28.367777347157833,31.923076923076927,61.02564102564103,94.27350427350427,27.4
22500693,2026-01-30,1628386,CLE,120,91.8093399127512,27.93561326307021,35.33306400933657,62.27848101265823,92.32067510548522,27.4
22500710,2026-02-01,1628386,CLE,121,92.50037412828111,28.40162650810347,35.66730513996139,61.003861003861005,92.12355212355212,27.4
22500732,2026-02-04,1628386,CLE,122,91.5,30.026170530553934,37.37297128589263,59.388888888888886,91.97222222222223,27.4
22500756,2026-02-07,1628386,CLE,123,91.4922480620155,28.079706554294205,35.83190058214943,65.11627906976744,91.25968992248062,27.4
22500767,2026-02-09,1628386,CLE,124,92.00787401574803,27.56078946609407,33.89405869720831,61.69291338582677,90.96456692913387,27.4
22500776,2026-02-11,1628386,CLE,125,91.31284916201118,28.84658293676549,36.20802165199002,59.66480446927373,91.39664804469274,27.4
22500793,2026-02-19,1628386,CLE,126,92.01520912547528,28.558279541368233,36.55674173735011,61.71102661596959,92.47148288973384,27.4
22500802,2026-02-20,1628386,CLE,127,91.35309617918314,26.8765965597824,36.10049339306981,67.01298701298701,93.2034632034632,27.4
22500817,2026-02-22,1628386,CLE,128,91.96585875678097,26.99696469612199,34.2720507441814,62.394366197183096,93.85563380281691,27.4
22500835,2026-02-24,1628386,CLE,129,91.59056090931554,26.55162882243372,32.261291526689064,60.807017543859644,93.49122807017544,27.4
22500846,2026-02-25,1628386,CLE,130,93.6842105263158,28.034852785183915,35.49213943950786,57.14285714285714,94.93506493506493,27.4
22500858,2026-02-27,1628386,CLE,131,93.96328671328672,28.685364567698837,34.39393939393939,60.68181818181819,91.74242424242424,27.4
22500869,2026-03-01,1628386,CLE,132,92.55610243415121,27.179611853066056,34.90037787701821,61.289198606271775,92.54355400696865,27.4
22500884,2026-03-03,1628386,CLE,133,92.64150943396227,28.203870202667527,32.338976971088314,60.188679245283026,92.9245283018868,27.4
22501068,2026-03-27,1628386,CLE,134,91.8679245283019,26.580439352074887,33.18131789594054,63.39622641509433,93.88679245283019,27.4
22501103,2026-03-31,1628386,CLE,135,91.26373626373626,27.131716349948398,34.481091534164165,60.0,93.87362637362638,27.4
22501117,2026-04-02,1628386,CLE,136,90.96969696969697,28.243265993265993,30.159371492704828,55.272727272727266,91.84848484848484,27.4
22501145,2026-04-06,1628386,CLE,137,92.22816032887975,26.40060487056171,31.57815734989648,59.57142857142857,90.75,27.4
22501158,2026-04-08,1628386,CLE,138,91.71742543171115,27.103879389593672,31.016380236305046,57.244897959183675,93.64795918367348,27.4
22400065,2024-10-23,1628389,MIA,0,,,,,,43.0
22400088,2024-10-26,1628389,MIA,1,47.76779719427377,29.414728016732013,45.68213783403657,17.067510548523206,53.92405063291139,43.0
22400105,2024-10-28,1628389,MIA,2,41.408438375350144,16.03758771549857,63.520961109562315,36.507352941176464,75.95588235294119,43.0
22400122,2024-10-30,1628389,MIA,3,47.23984775633266,15.68804537732807,68.79458794587946,53.94833948339483,80.95940959409594,43.0
22400147,2024-11-02,1628389,MIA,4,49.08639910650804,17.061160158262837,71.13865138560426,48.20083682008368,73.57740585774059,43.0
22400159,2024-11-04,1628389,MIA,5,53.72599752124423,27.558898313469758,69.83495431771294,56.631299734748005,80.47745358090185,43.0
22400178,2024-11-06,1628389,MIA,6,54.16182665201141,25.15563293788233,73.30686842269132,59.47194719471947,81.05610561056105,43.0
22400194,2024-11-08,1628389,MIA,7,43.47746003227448,20.637418172685408,76.51095419615159,61.601208459214504,84.00302114803624,43.0
22400206,2024-11-10,1628389,MIA,8,43.85502722215647,20.482538857538856,74.51316004132906,55.66901408450704,85.77464788732394,43.0
22400002,2024-11-12,1628389,MIA,9,43.38623257768543,19.25612052730697,75.52922590837282,66.39810426540284,81.32701421800948,43.0
22400009,2024-11-15,1628389,MIA,10,43.959179428931165,17.20027312812787,71.50492715107187,64.5928338762215,84.39739413680782,43.0
22400235,2024-11-17,1628389,MIA,11,48.025370146330225,23.795886146665225,76.072063224841,69.58333333333333,83.20075757575758,43.0
22400245,2024-11-18,1628389,MIA,12,50.02773925104023,29.417362133856976,70.85347985347985,62.19047619047619,82.35714285714286,43.0
22400273,2024-11-24,1628389,MIA,13,43.76536796536797,30.421050172848734,67.77365491651206,69.93506493506493,82.82467532467533,43.0
22400036,2024-11-26,1628389,MIA,14,40.66078244274809,31.685279958194414,71.02837970943118,68.24427480916032,84.12213740458016,43.0
22400286,2024-11-27,1628389,MIA,15,44.21789558167742,36.757017307864764,72.11042610161648,61.03351955307262,83.68715083798882,43.0
22400046,2024-11-29,1628389,MIA,16,44.762619284411315,32.761971378269,74.57837562196742,60.53435114503817,84.1030534351145,43.0
22400309,2024-12-01,1628389,MIA,17,42.22963672171048,33.678810312357946,77.85893536121672,59.73384030418251,83.30798479087453,43.0
22400316,2024-12-02,1628389,MIA,18,40.4517267831866,33.78081826958288,78.78767192556634,63.98058252427184,88.25242718446603,43.0
22400321,2024-12-04,1628389,MIA,19,39.155114166878874,30.207815520574425,76.85064935064935,58.961038961038966,89.41558441558442,43.0
22400346,2024-12-07,1628389,MIA,20,38.72025827280065,29.300062774639045,75.5977602905569,60.45197740112995,85.81920903954803,43.0
22400351,2024-12-08,1628389,MIA,21,42.9510514320117,30.912613599626425,78.3452380952381,62.59740259740259,86.16883116883116,43.0
22401206,2024-12-12,1628389,MIA,22,41.708860759493675,31.972085276482346,81.26582278481013,63.67088607594937,91.9620253164557,43.0
22401221,2024-12-16,1628389,MIA,23,42.47902869757174,30.335293845227618,79.17989657987843,66.55629139072849,86.35761589403974,43.0
22400375,2024-12-20,1628389,MIA,24,48.397129186602875,32.52813852813853,76.19106920476784,53.116883116883116,84.8051948051948,43.0
22400377,2024-12-21,1628389,MIA,25,44.39935064935065,29.378095266924035,75.8603896103896,61.26623376623377,86.78571428571429,43.0
22400396,2024-12-23,1628389,MIA,26,47.17826086956522,26.343634336677813,72.84659340659341,56.8,85.81333333333333,43.0
22400411,2024-12-26,1628389,MIA,27,51.97310490927513,26.247340750915196,75.34070672040491,58.808510638297875,86.57446808510637,43.0
22400427,2024-12-28,1628389,MIA,28,50.63240719747718,25.425402291617804,75.08806709177614,64.10041841004184,86.61087866108787,43.0
22400439,2024-12-29,1628389,MIA,29,46.74972356994172,26.373080475659442,71.09692321101717,56.16883116883117,88.66883116883116,43.0
22400457,2025-01-01,1628389,MIA,30,49.39435749922806,26.269895238395762,73.54497354497354,67.96296296296296,86.04166666666666,43.0
22400463,2025-01-02,1628389,MIA,31,50.32405568287921,24.68323201516479,70.41769041769041,63.896103896103895,88.24675324675326,43.0
22400481,2025-01-04,1628389,MIA,32,51.71340380732396,22.23555450634558,71.4883981467416,64.4396551724138,86.0344827586207,43.0
22400501,2025-01-06,1628389,MIA,33,49.03699395556652,23.22776677742629,71.63529157200043,60.80168776371309,85.50632911392405,43.0
22400508,2025-01-07,1628389,MIA,34,48.790718057782385,25.53834834423695,73.00638467677574,63.240223463687144,87.5977653631285,43.0
22400523,2025-01-09,1628389,MIA,35,47.795643542644115,25.440809620363094,70.11204034729316,62.752808988764045,85.67415730337079,43.0
22400536,2025-01-11,1628389,MIA,36,46.905110632751985,25.22991623834,72.30769230769232,69.32692307692308,85.38461538461539,43.0
22400553,2025-01-13,1628389,MIA,37,48.8388969521045,24.703643125571976,70.79237271161318,64.84276729559748,86.32075471698113,43.0
22400570,2025-01-15,1628389,MIA,38,50.93119810201661,25.200894060249894,72.41254159332965,66.76156583629894,86.83274021352314,43.0
22400579,2025-01-17,1628389,MIA,39,50.84109024023187,24.162264773852755,69.90593862850012,65.5793991416309,87.06008583690988,43.0
22400592,2025-01-19,1628389,MIA,40,51.847195357833655,24.519911570519525,72.22140590102269,66.54255319148936,86.4095744680851,43.0
22400607,2025-01-21,1628389,MIA,41,51.654411764705884,26.921143721759318,74.22401212393355,75.0735294117647,85.44117647058823,43.0
22400624,2025-01-23,1628389,MIA,42,48.64355283945901,22.86437906698316,70.58709278714576,64.60580912863071,88.42323651452281,43.0
22400636,2025-01-25,1628389,MIA,43,48.20011080502931,22.050138065009286,70.49911040359584,62.348066298342545,86.06353591160222,43.0
22400652,2025-01-27,1628389,MIA,44,47.73796909874881,23.483518269980614,71.32184678184142,62.78481012658227,85.8386075949367,43.0
22400667,2025-01-29,1628389,MIA,45,49.077719415017604,22.861523609081427,70.02976190476191,65.59027777777779,85.625,43.0
22400693,2025-02-01,1628389,MIA,46,49.46556473829202,25.62756850257523,71.76892631725774,65.37190082644628,85.80578512396694,43.0
22400714,2025-02-04,1628389,MIA,47,53.36898395721926,24.76199610039663,70.63087151322446,64.8663101604278,86.8716577540107,43.0
22400721,2025-02-05,1628389,MIA,48,55.25607947626684,25.38081198510951,69.39593609659133,66.0553633217993,86.67820069204151,43.0
22400737,2025-02-07,1628389,MIA,49,54.301299589603296,25.212191895279208,68.94437181780653,66.51162790697674,88.05232558139535,43.0
22400759,2025-02-10,1628389,MIA,50,54.799277583760336,26.878357753357754,65.50799827064418,66.51340996168582,86.0344827586207,43.0
22400778,2025-02-12,1628389,MIA,51,54.530286654619005,25.57583427832949,66.79346289990444,63.80462724935734,87.91773778920309,43.0
22400786,2025-02-13,1628389,MIA,52,53.28955462598425,27.9296875,67.11214320866142,60.0,87.3046875,43.0
22400800,2025-02-21,1628389,MIA,53,53.68257261410788,26.137162349345324,64.20693067587979,62.15767634854771,87.15767634854771,43.0
22400817,2025-02-23,1628389,MIA,54,53.98876404494382,25.912077639040326,63.50846952672795,59.850187265917604,87.49063670411985,43.0
22400825,2025-02-24,1628389,MIA,55,58.41860256232292,28.017743361559134,67.0236950879554,63.83495145631068,87.40291262135923,43.0
22400841,2025-02-26,1628389,MIA,56,55.67513299115959,25.18375663642044,66.30747592772909,62.15189873417721,89.07172995780591,43.0
22400854,2025-02-28,1628389,MIA,57,54.374396771080114,27.001926148936647,63.20113480155596,60.45801526717557,87.97709923664121,43.0
22400869,2025-03-02,1628389,MIA,58,54.700854700854705,27.83719038947722,63.947996447996445,58.80341880341881,87.82051282051282,43.0
22400877,2025-03-03,1628389,MIA,59,58.75690607734807,32.84499970914312,67.49079189686924,57.348066298342545,87.23756906077348,43.0
22400893,2025-03-05,1628389,MIA,60,57.45049504950496,30.00672759583651,67.61889083991805,58.480392156862735,88.0392156862745,43.0
22400907,2025-03-07,1628389,MIA,61,57.92857142857142,30.200231816864676,66.87726777939042,60.75471698113208,88.72641509433961,43.0
22400916,2025-03-08,1628389,MIA,62,62.611537368570616,34.47460451217163,66.75262858766695,58.84057971014492,88.18840579710145,43.0
22400931,2025-03-10,1628389,MIA,63,60.19339280157659,32.47548811544991,66.83463631969401,59.035369774919616,87.07395498392283,43.0
22400948,2025-03-12,1628389,MIA,64,60.32051282051282,31.607739803917877,68.41880341880342,58.205128205128204,86.98717948717949,43.0
22400958,2025-03-14,1628389,MIA,65,58.61849628359063,32.14986973810503,67.86180325507706,59.509433962264154,87.54716981132076,43.0
22400971,2025-03-15,1628389,MIA,66,60.29556650246305,29.127641652272192,67.27015558698727,55.96059113300493,87.2167487684729,43.0
22400984,2025-03-17,1628389,MIA,67,58.33976775291829,32.726184475806456,66.92552961521834,58.40466926070039,85.75875486381324,43.0
22401000,2025-03-19,1628389,MIA,68,57.49884262079384,30.60487483530962,66.83567057780624,58.32752613240419,87.47386759581882,43.0
22401015,2025-03-21,1628389,MIA,69,57.7135517996109,30.261589068825913,66.70060442011042,56.614785992217904,88.03501945525291,43.0
22401032,2025-03-23,1628389,MIA,70,58.14009661835749,31.711059892939105,66.93236714975846,58.16425120772948,87.19806763285024,43.0
22401047,2025-03-25,1628389,MIA,71,56.78558156819027,33.308002104558284,66.11855816597196,54.71153846153847,84.25480769230771,43.0
22401062,2025-03-27,1628389,MIA,72,54.95192307692308,31.051008442776734,64.72554144884243,58.846153846153854,86.61057692307693,43.0
22401076,2025-03-29,1628389,MIA,73,56.40124902419984,32.172631837436306,65.12012699575664,61.36612021857923,88.66120218579235,43.0
22401092,2025-03-31,1628389,MIA,74,57.032353611300984,36.5519049449003,66.12156593406594,58.285714285714285,86.28571428571428,43.0
22401106,2025-04-02,1628389,MIA,75,56.10992975128157,37.28711453572374,66.98515610036391,58.608695652173914,85.34782608695652,43.0
22401114,2025-04-03,1628389,MIA,76,62.03030303030303,41.434378289450756,66.3409090909091,56.78787878787878,89.42424242424244,43.0
22401131,2025-04-05,1628389,MIA,77,58.12969427694912,38.025412432332814,68.06763285024155,56.30434782608695,88.91304347826087,43.0
22401145,2025-04-07,1628389,MIA,78,59.71153846153847,46.888461538461534,67.59615384615384,61.153846153846146,87.01923076923077,43.0
22401160,2025-04-09,1628389,MIA,79,57.72143910376283,40.31646518882923,68.0389427767893,59.774436090225564,86.296992481203,43.0
22401177,2025-04-11,1628389,MIA,80,57.42361302576357,40.330591198451394,67.86818899099602,58.07407407407407,87.14814814814815,43.0
22401190,2025-04-13,1628389,MIA,81,60.07415157856428,47.46766400007626,69.99865236757739,59.68337730870713,86.80738786279684,43.0
22500081,2025-10-22,1628389,MIA,82,55.98373157092018,42.48255399816996,68.78856873174404,60.106761565836294,84.59074733096085,43.0
22500094,2025-10-24,1628389,MIA,83,55.188181383906986,42.54954648526077,67.22713988795459,59.58990536277602,83.72239747634069,43.0
22500108,2025-10-26,1628389,MIA,84,54.7680497711148,41.26100583063801,70.36685430779507,63.659574468085104,84.27659574468085,43.0
22500124,2025-10-28,1628389,MIA,85,53.74627545438752,41.14053513378345,63.33739837398374,59.15384615384616,86.84615384615384,43.0
22500141,2025-10-30,1628389,MIA,86,54.882950730423744,41.19317109281022,64.6892523364486,57.75700934579439,87.10280373831776,43.0
22500155,2025-11-02,1628389,MIA,87,56.92423377117837,43.421141017866304,66.111206939037,65.873786407767,83.85922330097088,43.0
22500164,2025-11-03,1628389,MIA,88,57.45347745163328,42.30688971098492,70.4562128648928,62.326530612244895,85.04081632653062,43.0
22500178,2025-11-05,1628389,MIA,89,57.47887323943662,44.796415337092306,68.66447368421053,59.82456140350878,85.12280701754386,43.0
22500257,2025-11-19,1628389,MIA,90,54.86725663716814,42.462511364125106,66.46373261694058,62.16814159292035,84.88938053097345,43.0
22500051,2025-11-21,1628389,MIA,91,54.845069765737684,44.530115443734445,66.00877192982456,60.86956521739131,85.47826086956522,43.0
22500275,2025-11-23,1628389,MIA,92,54.6278459917163,43.67876898703445,66.89320989182366,63.251231527093594,84.97536945812809,43.0
22500286,2025-11-24,1628389,MIA,93,57.55766369047619,43.98573660714286,67.0765625,64.0234375,85.44921875,43.0
22500062,2025-11-26,1628389,MIA,94,55.658301509365344,42.079234595192034,66.00257898130239,61.06382978723404,86.2127659574468,43.0
22500296,2025-11-29,1628389,MIA,95,58.060427135678395,40.57076170325311,65.91025641025641,64.05,86.45,43.0
22500313,2025-12-01,1628389,MIA,96,55.7790771175727,43.00949943040553,66.55758218876386,65.61946902654867,83.8716814159292,43.0
22500332,2025-12-03,1628389,MIA,97,56.98649045521292,45.17928214045415,66.41197364765648,65.50660792951541,84.97797356828194,43.0
22500339,2025-12-05,1628389,MIA,98,56.5176054029244,42.639933687883946,66.00310031003102,63.86138613861387,84.1914191419142,43.0
22500354,2025-12-06,1628389,MIA,99,58.52272727272727,43.6109116183218,65.4301948051948,62.21590909090909,88.26704545454545,43.0
22501201,2025-12-09,1628389,MIA,100,57.86868686868687,46.98217468805704,62.590909090909086,63.090909090909086,84.9090909090909,43.0
22501227,2025-12-15,1628389,MIA,101,57.00787401574803,40.97272017468404,66.75419100838202,64.1732283464567,85.07874015748031,43.0
22500373,2025-12-18,1628389,MIA,102,59.09356166709108,41.63362658458519,66.83484278879016,63.92857142857142,85.45454545454547,43.0
22500381,2025-12-19,1628389,MIA,103,50.632997047244096,32.71525660569106,59.01390255905512,66.5625,86.3671875,43.0
22500398,2025-12-21,1628389,MIA,104,56.877461248429,36.671847000794365,62.55091714104997,67.29032258064517,86.83870967741935,43.0
22500414,2025-12-23,1628389,MIA,105,57.914416511483545,38.789083436404866,63.0539077212806,66.13888888888889,85.51388888888889,43.0
22500423,2025-12-26,1628389,MIA,106,57.48953974895398,36.4843736681038,63.61995303921049,67.32217573221757,87.02928870292887,43.0
22500436,2025-12-27,1628389,MIA,107,55.603818262542546,36.459822709540354,63.743702183243144,66.69527896995707,84.84978540772534,43.0
22500450,2025-12-29,1628389,MIA,108,57.248510441372126,37.312925922629624,63.85025336362048,63.28813559322033,86.49152542372882,43.0
22500472,2026-01-01,1628389,MIA,109,57.658730158730165,38.5887952120739,67.47142857142858,62.22222222222222,84.64285714285714,43.0
22500486,2026-01-03,1628389,MIA,110,55.99526066350712,33.9712807632442,62.36581328374794,64.88151658767774,86.70616113744077,43.0
22500497,2026-01-04,1628389,MIA,111,57.35576923076923,36.82927978883861,61.24696601941748,62.45192307692308,88.96634615384616,43.0
22500513,2026-01-06,1628389,MIA,112,54.48387096774194,40.00152053985448,62.25869291998325,65.54838709677419,87.35483870967742,43.0
22500543,2026-01-10,1628389,MIA,113,50.81168831168831,35.823852117608034,62.527307129956135,64.61038961038962,86.55844155844156,43.0
22500553,2026-01-11,1628389,MIA,114,56.06343283582089,37.09981271274641,62.182835820895534,59.40298507462687,86.73507462686568,43.0
22500564,2026-01-13,1628389,MIA,115,53.24175824175824,35.4115288058073,59.89010989010989,58.24175824175825,85.71428571428571,43.0
22500580,2026-01-15,1628389,MIA,116,55.5857740585774,36.69677178250042,61.73269424288967,60.2510460251046,86.2970711297071,43.0
22500597,2026-01-17,1628389,MIA,117,54.78086924895436,36.26209008627189,64.27494497432136,60.93617021276595,88.0,43.0
22500612,2026-01-19,1628389,MIA,118,53.644067796610166,39.18514845534319,63.47457627118645,60.59322033898306,87.22457627118644,43.0
22500619,2026-01-20,1628389,MIA,119,55.0,40.03465788008967,62.68602798953237,60.95744680851063,86.62234042553192,43.0
22500634,2026-01-22,1628389,MIA,120,52.441314553990615,42.12960355191848,66.05633802816901,61.97183098591549,88.21596244131455,43.0
22500649,2026-01-24,1628389,MIA,121,53.506493506493506,40.0893172209461,65.0,65.74193548387098,88.03225806451614,43.0
22500655,2026-01-25,1628389,MIA,122,54.75308641975309,41.90680958681513,60.887777010965415,54.25925925925925,87.5925925925926,43.0
22500674,2026-01-28,1628389,MIA,123,52.799145299145295,39.31708779702809,60.34188034188034,61.068376068376075,88.65384615384615,43.0
22500529,2026-01-29,1628389,MIA,124,55.75609756097561,43.73367776042292,64.88020086083213,59.65853658536585,86.8048780487805,43.0
22500692,2026-01-31,1628389,MIA,125,53.67924528301886,42.0301396716491,61.0035029058196,61.82389937106919,88.61635220125787,43.0
22500705,2026-02-01,1628389,MIA,126,54.353655981562966,40.117300973942804,63.33795849420849,59.575289575289574,86.64092664092665,43.0
22500720,2026-02-03,1628389,MIA,127,54.521072796934874,41.66338906640631,63.2183908045977,61.570881226053636,86.55172413793105,43.0
22500741,2026-02-06,1628389,MIA,128,54.02597402597402,42.915620793772064,62.92207792207792,60.06493506493507,88.4090909090909,43.0
22500758,2026-02-08,1628389,MIA,129,55.533980582524265,40.99441012062371,61.74757281553398,63.10679611650486,90.63106796116506,43.0
22500763,2026-02-09,1628389,MIA,130,53.0511811023622,41.10791629285206,60.724533939186465,63.85826771653544,86.18110236220473,43.0
22500784,2026-02-11,1628389,MIA,131,53.99441340782123,40.7528125123655,61.35735252343528,61.927374301675975,86.0195530726257,43.0
22500805,2026-02-20,1628389,MIA,132,56.11857707509881,37.049488564532815,62.33161307397115,68.008658008658,88.67965367965367,43.0
22500813,2026-02-21,1628389,MIA,133,52.76729559748428,41.10539011183865,60.691823899371066,60.94339622641509,84.40251572327044,43.0
22500837,2026-02-24,1628389,MIA,134,54.74820854954287,36.82584376402231,61.43467711832774,65.43859649122808,87.08771929824562,43.0
22500849,2026-02-26,1628389,MIA,135,54.78515625,39.89954113142292,64.2608762254902,65.3125,86.85546875,43.0
22500864,2026-02-28,1628389,MIA,136,54.14728682170542,40.209429217423406,64.77531492248063,63.87596899224805,85.03875968992249,43.0
22500886,2026-03-03,1628389,MIA,137,55.66037735849057,43.13562578214712,60.162780687280296,65.43396226415095,87.13207547169813,43.0
22500901,2026-03-05,1628389,MIA,138,54.825604655391885,41.42440756320606,60.80135730007336,66.04255319148936,86.42553191489361,43.0
22500909,2026-03-06,1628389,MIA,139,52.996350055173586,35.462305434542344,60.80175797917734,69.25925925925927,87.35449735449735,43.0
22500923,2026-03-08,1628389,MIA,140,54.015592515592516,37.39706674648309,61.900254414845854,66.92307692307693,86.57692307692308,43.0
22500938,2026-03-10,1628389,MIA,141,56.36977351916376,37.49893957877615,63.56268274853801,68.36805555555556,89.04513888888889,43.0
22500957,2026-03-12,1628389,MIA,142,58.278081989048395,37.39098837938911,61.98311252099272,68.28326180257511,88.13304721030043,43.0
22500972,2026-03-14,1628389,MIA,143,58.06822019587977,35.628660429088086,62.71914771914772,73.38624338624338,89.31216931216932,43.0
22500991,2026-03-17,1628389,MIA,144,57.64423076923077,34.606308630394,58.42809364548495,67.45192307692308,86.53846153846155,43.0
22501010,2026-03-19,1628389,MIA,145,58.27669902912621,38.32809766413535,63.61507006552203,69.17475728155338,84.87864077669903,43.0
22501027,2026-03-21,1628389,MIA,146,57.817460317460316,34.656603007672416,62.71428571428571,65.95238095238095,87.7579365079365,43.0
22501041,2026-03-23,1628389,MIA,147,57.769230769230774,35.91570918507985,63.4010137149672,64.57692307692307,87.0,43.0
22501055,2026-03-25,1628389,MIA,148,55.81469648562301,32.37535936369973,62.138212300833146,64.79233226837061,87.92332268370606,43.0
22501068,2026-03-27,1628389,MIA,149,56.58490566037736,31.540223538909885,62.79195254431103,67.16981132075472,88.41509433962264,43.0
22501083,2026-03-29,1628389,MIA,150,58.57549466753541,32.62580880667211,64.28762414056531,65.53719008264463,87.62396694214875,43.0
22501091,2026-03-30,1628389,MIA,151,56.00420280783332,33.54409539270351,60.94932093701577,62.59433962264151,88.84433962264151,43.0
22501106,2026-04-01,1628389,MIA,152,59.33471074380165,35.44943470132645,62.102576567817216,68.4297520661157,88.51239669421487,43.0
22501129,2026-04-04,1628389,MIA,153,57.20238095238096,33.74439086464403,58.36488812392427,66.54761904761905,85.47619047619047,43.0
22501151,2026-04-07,1628389,MIA,154,58.97698357622022,34.68925682160977,63.68921775898521,65.03787878787878,88.59848484848484,43.0
22501165,2026-04-09,1628389,MIA,155,58.96739130434783,33.46011112212917,64.44216570959803,64.96894409937889,88.69565217391305,43.0
22501172,2026-04-10,1628389,MIA,156,59.37665756728505,34.95570718133918,64.88730818414322,63.775000000000006,87.73750000000001,43.0
22501189,2026-04-12,1628389,MIA,157,60.704624781849915,37.52867578349627,65.6504875886525,63.02083333333334,87.109375,43.0
22400256,2024-11-20,1628392,OKC,0,,,,,,70.4
22400285,2024-11-25,1628392,OKC,1,41.267394649699504,12.590177133655397,45.152560499937096,71.21681415929204,98.31858407079646,70.4
22400299,2024-11-27,1628392,OKC,2,52.12510539676528,26.592053549496438,59.45237347525702,68.31005586592178,96.63407821229049,70.4
22400048,2024-11-29,1628392,OKC,3,65.47967546013827,29.36876858022903,47.59039775010045,68.12977099236642,95.6297709923664,70.4
22400310,2024-12-01,1628392,OKC,4,67.75294420169878,31.764796223547865,57.29125475285171,67.52851711026616,95.8555133079848,70.4
22400055,2024-12-03,1628392,OKC,5,74.19422591297591,22.445955668639282,61.031746031746025,67.11805555555556,95.95486111111111,70.4
22400328,2024-12-05,1628392,OKC,6,65.45059651768082,20.05909862085953,61.47338885785385,70.6896551724138,94.48275862068967,70.4
22400342,2024-12-07,1628392,OKC,7,61.21646489104116,17.12230592174095,70.70066585956417,71.12994350282486,94.54802259887006,70.4
22401203,2024-12-10,1628392,OKC,8,66.89390705483936,17.998174186062386,68.87532371439141,67.35849056603773,95.84905660377358,70.4
22401230,2024-12-14,1628392,OKC,9,61.18181818181818,17.073220896750307,68.91252144082333,67.45454545454545,97.0909090909091,70.4
22400361,2024-12-19,1628392,OKC,10,65.70805610501709,18.25002932632262,63.222976028946185,70.32835820895522,95.98507462686567,70.4
22400375,2024-12-20,1628392,OKC,11,70.55365686944634,21.047619047619047,60.40384273260986,70.38961038961038,95.58441558441558,70.4
22400400,2024-12-23,1628392,OKC,12,70.23159420289855,19.760733308559395,64.34106227106227,75.94666666666666,96.85333333333334,70.4
22400410,2024-12-26,1628392,OKC,13,74.22105554020447,20.228482837550448,69.20568938044802,73.53191489361701,97.2127659574468,70.4
22400428,2024-12-28,1628392,OKC,14,73.13022482113608,21.615616294169133,68.50413842246626,71.79916317991632,96.67364016736403,70.4
22400440,2024-12-29,1628392,OKC,15,75.77321295766953,20.083089034987037,63.5555216595485,71.75324675324676,96.62337662337663,70.4
22400452,2024-12-31,1628392,OKC,16,70.8303676941874,20.48458291956306,63.653814935064936,69.25,95.59375,70.4
22400466,2025-01-02,1628392,OKC,17,76.50992275698158,22.50210690336741,67.52149877149877,70.71428571428571,96.55844155844156,70.4
22400473,2025-01-03,1628392,OKC,18,71.58573310747224,21.722172804364586,68.45958006750959,72.33766233766232,95.54112554112555,70.4
22400487,2025-01-05,1628392,OKC,19,74.03973509933775,22.337703293237823,67.67256322503223,75.2317880794702,95.76158940397352,70.4
22400509,2025-01-08,1628392,OKC,20,71.42771726260952,20.18837156743125,67.8634798412167,77.03883495145631,95.97087378640778,70.4
22400529,2025-01-10,1628392,OKC,21,71.66666666666666,21.390756515566373,67.34934086629002,75.0,95.97222222222223,70.4
22400545,2025-01-12,1628392,OKC,22,67.32823208191346,20.377579703094817,67.8853330845307,76.65236051502146,95.0,70.4
22400555,2025-01-14,1628392,OKC,23,67.38241444941374,19.937473417857817,67.27053140096619,75.43478260869566,96.68478260869566,70.4
22400647,2025-01-26,1628392,OKC,24,76.42857142857143,22.900793650793652,70.23809523809524,72.14285714285714,97.85714285714286,70.4
22400673,2025-01-29,1628392,OKC,25,72.18590595823505,20.508830334948627,66.79811507936508,74.89583333333333,95.59027777777777,70.4
22400691,2025-02-01,1628392,OKC,26,65.55371900826447,18.537564197275675,71.56998640025108,73.05785123966942,96.34297520661158,70.4
22400705,2025-02-03,1628392,OKC,27,67.1259842519685,18.7927064591165,72.90706131613067,71.96850393700788,96.5748031496063,70.4
22400724,2025-02-05,1628392,OKC,28,66.10606078873444,18.316964301930113,70.40117548896906,73.01038062283737,97.56055363321799,70.4
22400739,2025-02-07,1628392,OKC,29,64.96956224350205,18.441646607117992,72.69007155635063,73.19767441860466,97.44186046511628,70.4
22400746,2025-02-08,1628392,OKC,30,67.87260828403643,18.366097264567998,67.66080299073077,73.74558303886926,95.58303886925796,70.4
22400761,2025-02-10,1628392,OKC,31,68.68108341384203,19.457570207570207,70.07401941052821,74.6360153256705,95.80459770114942,70.4
22400778,2025-02-12,1628392,OKC,32,66.8099923904964,18.55788767918984,68.67748892986448,72.2879177377892,97.15938303341902,70.4
22400787,2025-02-13,1628392,OKC,33,66.26168799212599,18.636592741935484,65.68528543307087,73.203125,95.5078125,70.4
22400804,2025-02-21,1628392,OKC,34,65.78838174273858,17.690790695408893,62.995017274605466,73.44398340248964,97.34439834024896,70.4
22400820,2025-02-23,1628392,OKC,35,63.10861423220973,17.829970880705314,63.060520939734424,71.64794007490637,97.50936329588015,70.4
22400826,2025-02-24,1628392,OKC,36,66.40700876854291,18.319232938522276,65.32791021820628,71.31067961165049,97.03883495145632,70.4
22400840,2025-02-26,1628392,OKC,37,64.76395788292378,17.540868102085273,65.96018608676836,70.21097046413502,97.25738396624472,70.4
